inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20
74,20,2,6,-1,5,2,1800.3426160812378,4.077266071861146,1.5873968601226807,4.108065447774514,6.770331144332886,4.108065447774514,170.44143271446228,4.107820527699471,433.1503212451935,4.100325299560979,550.8297460079193,4.095053353806805,664.5847442150116,4.077266071861146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,20,2,6,-1,5,2,1800.3472049236298,4.063221714229153,13.231356859207153,4.1925707829534264,19.297710418701172,4.1925707829534264,40.36541676521301,4.174675261171604,55.817660093307495,4.162819813521185,57.40242552757263,4.143042701006805,116.7747597694397,4.138371162544412,166.02851223945618,4.1056313096094925,399.38118171691895,4.105181107236708,509.2848930358887,4.104788672034465,994.8062281608582,4.1033537543404535,1122.798807144165,4.0701002407008025,1326.0315835475922,4.063221714229153,,,,,,,,,,,,,,,,
76,20,2,6,-1,5,2,1800.2296772003174,4.223997189281569,11.931670188903809,4.341612259776168,22.6274995803833,4.341612259776168,46.05744433403015,4.3325541781001995,50.12109708786011,4.312569371512921,53.62843632698059,4.311635181954408,65.17604160308838,4.275117900019835,81.79377484321594,4.2720228067507815,217.24258279800415,4.254846679215145,249.67750763893127,4.244136682738525,562.2889363765717,4.2328273268695815,594.6376328468323,4.231975929075328,1471.3484444618225,4.223997189281569,,,,,,,,,,,,,,,,
77,20,2,6,-1,5,2,1800.0324726104736,4.160589677887046,3.5543766021728516,4.274207182269365,4.951843976974487,4.234702429338487,4.952011823654175,4.234702429338487,35.83671283721924,4.178979601789357,455.65014004707336,4.175850979227713,531.8134636878967,4.163978444910356,597.8060739040375,4.160589677887046,,,,,,,,,,,,,,,,,,,,,,,,,,
78,20,2,6,-1,5,2,1800.2519974708557,4.091250330525547,3.683248281478882,4.2696266663365625,7.002932548522949,4.266224800047868,7.003138303756714,4.266224800047868,13.035494327545166,4.218289625224478,44.27938222885132,4.19628678999349,87.25857377052307,4.163401600960458,106.64618563652039,4.159844952559473,149.76953673362732,4.111292513693253,300.16965198516846,4.101299940839776,514.763884305954,4.091250330525547,,,,,,,,,,,,,,,,,,,,
79,20,2,6,-1,5,2,1800.2583212852478,3.957726768888962,7.388591766357422,4.153467030030773,10.596490144729614,4.109164408853575,10.59669303894043,4.109164408853575,27.41730761528015,4.079132517726835,46.15568542480469,4.0700583348550055,48.41216468811035,4.03839756677948,78.05263018608093,4.022886759790837,81.95109796524048,3.9906898309452274,146.63992166519165,3.9838799163102445,458.2183372974396,3.9656644526628337,684.6459188461304,3.957726768888962,,,,,,,,,,,,,,,,,,
80,20,2,6,-1,5,2,1800.0850632190704,4.416872681982771,0.9607961177825928,4.534943266439522,1.4433279037475586,4.491562499336428,1.4435255527496338,4.491562499336428,6.351459980010986,4.47697519202552,19.764756679534912,4.448501969486269,34.65927267074585,4.420438767871643,83.52125358581543,4.4174781424879965,92.56074452400208,4.416872681982771,,,,,,,,,,,,,,,,,,,,,,,,
81,20,2,6,-1,5,2,1800.2009880542755,4.1617202658098185,1.5078909397125244,4.19580596944038,4.255881309509277,4.19580596944038,34.6806366443634,4.19186431079743,75.02321434020996,4.182853610314097,154.72817492485046,4.161720278472917,319.1900291442871,4.1617202658098185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,20,2,6,-1,5,2,1800.0246732234955,4.299073071950794,2.5107829570770264,4.444822279309623,5.280301809310913,4.40134548712743,5.280394077301025,4.40134548712743,39.778916358947754,4.382752219017585,52.68793725967407,4.34200932405132,74.53650212287903,4.333744003551668,113.00068783760071,4.31885810107314,212.0757064819336,4.318378656870086,442.75463128089905,4.311928821569758,575.9612212181091,4.303866928803239,582.1950697898865,4.299073071950794,,,,,,,,,,,,,,,,,,
83,20,2,6,-1,5,2,1800.003427028656,4.517506156859648,2.602067708969116,4.639772169166412,4.36777138710022,4.639772169166412,8.555974960327148,4.620579292116692,14.720030546188354,4.5873019736155385,50.06154155731201,4.5839556371907255,101.43754625320435,4.568632248424812,162.63390183448792,4.559739656469758,259.93004846572876,4.557155376752992,394.2367904186249,4.548330724919641,425.49931478500366,4.519158994491338,1710.4426157474518,4.517506156859648,,,,,,,,,,,,,,,,,,
84,20,2,6,-1,5,2,1800.0531122684479,4.200108131141809,1.9025349617004395,4.391618135861823,3.4419610500335693,4.351404917880487,3.4420523643493652,4.351404917880487,6.080431222915649,4.313489396654712,24.66786003112793,4.2934291211959295,30.1145076751709,4.272098262156882,43.300251960754395,4.271258266706808,49.972076177597046,4.243209401856063,126.06024146080017,4.2424418801370285,170.68001699447632,4.2223284921618,192.37533855438232,4.204125445968801,490.7347102165222,4.203056630988981,566.3460478782654,4.200108131141809,,,,,,,,,,,,,,
85,20,2,6,-1,5,2,1800.098194360733,4.013766387185074,3.7657532691955566,4.158476159433985,11.268024444580078,4.158476159433985,14.477910041809082,4.096213707967727,26.5400390625,4.01911723782733,121.09421730041504,4.013766387185074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,20,2,6,-1,5,2,1800.0057489871979,4.233371794176236,3.2689738273620605,4.296668842326861,8.328398942947388,4.296668842326861,16.21581530570984,4.287264602242142,55.71612882614136,4.278803539123881,179.6520025730133,4.247296375605961,585.4499568939209,4.233371794176236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,20,2,6,-1,5,2,1800.130785226822,4.18913825629996,2.2533175945281982,4.362109898690059,4.074055910110474,4.2367910472411,4.0741448402404785,4.2367910472411,17.882041215896606,4.233622085609901,20.315840005874634,4.230710918528982,47.35598373413086,4.2261170063545395,67.77154850959778,4.225972750357763,71.36599349975586,4.213752035729695,76.41156339645386,4.211418013537671,133.58820056915283,4.211132494528105,157.39185738563538,4.18913825629996,,,,,,,,,,,,,,,,,,
88,20,2,6,-1,5,2,1800.091988325119,4.355971983300616,1.01466965675354,4.356647363443527,1.6351232528686523,4.356647363443527,51.02171325683594,4.355971983300616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,20,2,6,-1,5,2,1800.0880763530731,4.748569462286601,0.8923797607421875,4.766376025847675,4.177458763122559,4.766376025847675,24.916955709457397,4.765653215184495,61.66913342475891,4.763345714826984,75.90152931213379,4.752955752611193,94.69578003883362,4.752495597761357,117.08959174156189,4.752044701568611,117.42783951759338,4.750985869634385,192.09373426437378,4.749933937229197,247.7137770652771,4.748940705898269,333.6687343120575,4.748809956092946,761.1597235202789,4.748569462286601,,,,,,,,,,,,,,,,
90,20,2,6,-1,5,2,1800.0020577907562,4.116854829752445,1.9163990020751953,4.196112952568841,5.067485332489014,4.196112952568841,30.13959264755249,4.152714396247194,35.2384192943573,4.1464901022901115,67.57941818237305,4.139519901066361,182.7731146812439,4.128688934342442,339.2953004837036,4.127997305820362,369.59630513191223,4.116854829752445,,,,,,,,,,,,,,,,,,,,,,,,
91,20,2,6,-1,5,2,1800.0661177635193,3.895482177473732,2.1382434368133545,4.084988285142597,3.818058490753174,4.084988285142597,7.8515753746032715,4.073213119090204,20.996623039245605,4.053561448573175,49.41028380393982,4.052139014950045,66.49485564231873,4.050377556053658,74.0605161190033,4.032208273293712,74.42752742767334,4.020394158424878,89.9483528137207,3.919634115834091,132.37323904037476,3.9112790571526563,161.1060540676117,3.9031093669578603,809.7785129547119,3.895482177473732,,,,,,,,,,,,,,,,
