inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19
21,40,5,6,-1,5,10,1800.5731620788574,4.220828004626576,20.52840232849121,4.302449677917804,54.44708013534546,4.302449677917804,107.19923543930054,4.283992370267656,162.6253228187561,4.273003879402101,175.10082960128784,4.264295202261471,229.85962986946106,4.261010759768933,375.3514287471771,4.260882673172281,425.8907959461212,4.237724455752229,575.9406862258911,4.227043856938393,1060.9432311058044,4.220828004626576,,,,,,,,,,,,,,,,,,
22,40,5,6,-1,5,10,1801.3304195404053,4.158966073271313,38.09214448928833,4.286972865719083,80.26510810852051,4.282027994250544,80.26521134376526,4.282027994250544,114.33536958694458,4.260514113350694,132.73867416381836,4.2497646413436225,224.19352436065674,4.23043336981679,230.76450181007385,4.210616520284966,301.9731779098511,4.205620080269592,359.45855593681335,4.186392858767648,417.5956287384033,4.185859862947402,543.7678935527802,4.175177742258642,1149.177500963211,4.158966073271313,,,,,,,,,,,,,,
23,40,5,6,-1,5,10,1800.552067041397,3.962066999906847,34.65077471733093,4.045978050541861,50.22363257408142,4.033998227133996,50.223735094070435,4.033998227133996,242.54939365386963,4.025843214619982,538.7741482257843,4.012794609594195,644.7980029582977,3.9802510004131024,1450.5268123149872,3.9727908560981016,1693.9557209014893,3.962066999906847,,,,,,,,,,,,,,,,,,,,,,
24,40,5,6,-1,5,10,1800.002762079239,4.3890081420926,41.09936308860779,4.533715494607848,50.78097462654114,4.459165336296346,50.78108096122742,4.459165336296346,64.70073819160461,4.41592945357382,113.28069472312927,4.4089937369136445,345.7144355773926,4.4073806199935275,409.0569922924042,4.399697515007812,824.3675525188446,4.3890081420926,,,,,,,,,,,,,,,,,,,,,,
25,40,5,6,-1,5,10,1800.8958280086517,4.145386711581821,4.5120933055877686,4.205387945586914,14.057461500167847,4.186360104777597,14.057579040527344,4.186360104777597,252.62697315216064,4.184698116870065,296.31830763816833,4.184027309829001,379.76708912849426,4.175585372548117,764.0649342536926,4.166288869969333,978.5655555725098,4.157370869487071,1468.222550868988,4.145980726119993,1717.3505325317383,4.145386711581821,,,,,,,,,,,,,,,,,,
26,40,5,6,-1,5,10,1800.2930059432983,4.177597254759305,20.961500644683838,4.27024907557293,24.559736967086792,4.208631902359299,24.559831619262695,4.208631902359299,131.59270524978638,4.198416769697635,166.69778323173523,4.197465543292757,181.81266236305237,4.188647957454581,206.65003728866577,4.187309104984816,388.4397258758545,4.1844322467548025,454.5090117454529,4.18318856569771,959.5731551647186,4.181004874319163,1181.85244679451,4.177597254759305,,,,,,,,,,,,,,,,
27,40,5,6,-1,5,10,1800.1396317481995,4.370113099344903,12.598402738571167,4.465059354320045,48.975902795791626,4.465059354320045,155.92987251281738,4.45201565070209,177.83137679100037,4.424584507726596,185.1169078350067,4.422541925893535,254.7320728302002,4.412226065900932,385.18367171287537,4.410985199128875,482.134801864624,4.380010965013793,611.5140180587769,4.370113099344903,,,,,,,,,,,,,,,,,,,,
28,40,5,6,-1,5,10,1800.068281173706,4.089967680708797,8.952090978622437,4.222089677630865,20.668031454086304,4.179543384508786,20.66813373565674,4.179543384508786,64.0476405620575,4.154547760559206,122.93473982810974,4.132492089246648,222.41173362731934,4.115449032294675,559.7352919578552,4.090492925232888,1457.4914383888245,4.089967680708797,,,,,,,,,,,,,,,,,,,,,,
29,40,5,6,-1,5,10,1800.7915160655975,4.22209374919989,12.49567985534668,4.302450587280096,49.120007276535034,4.271200367196423,49.1201057434082,4.271200367196423,92.95622777938843,4.247788503923846,157.51052927970886,4.233400297404412,199.56794476509094,4.225069836342115,540.8730862140656,4.224396345766554,763.2466161251068,4.22211559879758,1775.2861723899841,4.22209374919989,,,,,,,,,,,,,,,,,,,,
30,40,5,6,-1,5,10,1800.0888214111328,3.9183241220434017,24.320226430892944,4.006601131571083,88.45202088356018,4.006601131571083,100.2716612815857,3.9409475391072726,163.60021924972534,3.9373209423463593,735.7019481658936,3.923792122169445,1087.0228834152222,3.9193053088400016,1146.3777256011963,3.9183241220434017,,,,,,,,,,,,,,,,,,,,,,,,
31,40,5,6,-1,5,10,1800.891284942627,3.94455095149067,38.529881715774536,4.063502373241328,84.28044295310974,4.048544955238815,84.28054332733154,4.048544955238815,108.86266899108887,4.031610547849505,164.62891006469727,4.017204553647427,221.8129165172577,3.998655873676152,282.1115882396698,3.986012603348733,460.20358419418335,3.984225296334414,556.6426537036896,3.976480917287676,630.9058287143707,3.948403919764069,776.6709136962891,3.94455095149067,,,,,,,,,,,,,,,,
32,40,5,6,-1,5,10,1800.8857908248901,3.8746714894123837,12.16824746131897,3.9241125182627172,42.427570104599,3.9241125182627172,360.9738712310791,3.906800469946958,1118.1826422214508,3.8746714894123837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,40,5,6,-1,5,10,1800.4899876117706,3.893052432703322,88.90743207931519,3.9874954982988324,146.94399523735046,3.9507119808699063,146.94409584999084,3.9507119808699063,240.11717414855957,3.942843690229872,441.8124268054962,3.9224038269685315,1085.9016177654266,3.908625270333725,1334.9290075302124,3.9053864254821815,1574.914647102356,3.893052432703322,,,,,,,,,,,,,,,,,,,,,,
34,40,5,6,-1,5,10,1800.7247731685638,4.190621154328161,8.737189531326294,4.335774925945886,17.079949378967285,4.278650035329786,17.08004856109619,4.278650035329786,24.17308759689331,4.269958619817061,70.85652923583984,4.268442842749755,72.4914116859436,4.264254601724235,78.56679344177246,4.205635490041891,634.5703983306885,4.196975160050129,924.5385961532593,4.190621154328161,,,,,,,,,,,,,,,,,,,,
35,40,5,6,-1,5,10,1800.1899161338806,3.9653153786806454,5.962346792221069,4.131734449485277,13.481985330581665,4.0437886623316315,13.482082605361938,4.0437886623316315,80.45782113075256,4.032206707244297,100.08510303497314,4.028163866049928,115.38530611991882,4.0273175072572,130.8205828666687,4.026994889815516,143.3827838897705,4.0210824124885285,159.8581268787384,3.974771475254689,846.5545587539673,3.974182808750959,920.8623626232147,3.974111273149823,1517.5608909130096,3.9653153786806454,,,,,,,,,,,,,,
36,40,5,6,-1,5,10,1800.1088943481445,3.9688912270374423,85.25574159622192,4.208948238849964,123.67089200019836,4.053785539576972,123.67100548744202,4.053785539576972,158.31057167053223,4.0502394825563695,163.12465500831604,4.050239275671399,183.59430050849915,4.023387584905761,327.89435029029846,4.015311016063837,426.33683609962463,4.0111508460155525,1147.1140801906586,4.009485233196078,1214.9236912727356,3.9959261604664436,1494.8251852989197,3.9688912270374423,,,,,,,,,,,,,,,,
37,40,5,6,-1,5,10,1800.726523399353,4.828410443364473,3.0000619888305664,4.850090422226221,12.206504344940186,4.850090422226221,221.06379342079163,4.828410443364473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,40,5,6,-1,5,10,1800.569941520691,3.9819001192244734,20.965180158615112,4.069246548776441,49.838099241256714,4.069246548776441,88.05321860313416,4.060679934761766,108.35711717605591,4.055831771189751,135.35599660873413,4.035313663672287,168.4781482219696,4.02833874340697,284.620450258255,4.017220956624788,1276.5103397369385,4.000480538241524,1471.9608488082886,3.9819001192244734,,,,,,,,,,,,,,,,,,,,
39,40,5,6,-1,5,10,1800.4455559253693,3.9683889542375628,12.343534469604492,4.002331623867181,31.474544286727905,4.002331623867181,130.6974971294403,3.968670272954631,1120.1593234539032,3.9683889542375628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,5,6,-1,5,10,1800.749398946762,3.850892355659175,13.176669836044312,3.9516021028158126,38.44969582557678,3.9516021028158126,47.54185724258423,3.9411799175094515,65.72091841697693,3.9063789706526073,120.52025938034058,3.8997579803538125,146.4939239025116,3.8792417218585658,264.40006613731384,3.8787025792922414,279.2236547470093,3.875974742012054,420.3840992450714,3.8689669322657476,661.1020638942719,3.8633090641988495,1009.6510713100433,3.850892355659175,,,,,,,,,,,,,,,,
41,40,5,6,-1,5,10,1800.7223658561707,4.068642525896581,5.820701360702515,4.218587758633578,12.313555479049683,4.176707314407752,12.313663721084595,4.176707314407752,36.27566909790039,4.152534368299422,185.69459509849548,4.1520596600333155,214.32283306121826,4.119570989045519,325.10682559013367,4.098947908269327,904.6295816898346,4.097348152441558,1492.9086532592773,4.068642525896581,,,,,,,,,,,,,,,,,,,,
42,40,5,6,-1,5,10,1800.6186227798462,4.0239061793471835,19.479443788528442,4.096324056374192,46.24770474433899,4.096324056374192,70.10758566856384,4.039085275774486,225.65796518325806,4.035804698363208,493.7921130657196,4.0239061793471835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,40,5,6,-1,5,10,1800.0452737808228,3.978864159604601,8.88587498664856,4.080043259585221,34.54022693634033,4.080043259585221,126.2709527015686,4.041565404673741,326.974773645401,4.0032420862950495,558.8054456710815,4.001774423332562,632.7932538986206,3.978864159604601,,,,,,,,,,,,,,,,,,,,,,,,,,
44,40,5,6,-1,5,10,1800.628078699112,4.0708644268812195,12.22391939163208,4.192735297162433,35.217529296875,4.192735297162433,63.34213376045227,4.1356977894320694,74.94643545150757,4.108345040839701,106.99859404563904,4.106665768122834,225.8230652809143,4.103507493455717,233.2145802974701,4.087965369110668,321.48664379119873,4.085609798770311,542.5954914093018,4.082409677993165,575.7022180557251,4.0708644268812195,,,,,,,,,,,,,,,,,,
45,40,5,6,-1,5,10,1800.364085674286,4.088202112193823,19.891317129135132,4.160687962326181,32.95663070678711,4.15561092774117,32.95673108100891,4.15561092774117,44.086485385894775,4.127544362383724,185.31732630729675,4.121820327158177,232.48430275917053,4.1080471755376475,325.50255608558655,4.107167090630218,417.45870566368103,4.092807297858904,1045.066321849823,4.088202112193823,,,,,,,,,,,,,,,,,,,,
46,40,5,6,-1,5,10,1800.8532602787018,4.0487080058256435,22.424601316452026,4.122620093714002,40.15579390525818,4.122620093714002,95.0031669139862,4.122306208668331,286.3308005332947,4.121501257009698,324.6530749797821,4.11634459881321,403.0494589805603,4.112504867587666,799.5638616085052,4.103627345287416,930.1961317062378,4.0974880836239915,952.6771171092987,4.06798018773221,1160.989990234375,4.0487080058256435,,,,,,,,,,,,,,,,,,
47,40,5,6,-1,5,10,1800.5110120773315,4.2418723022213625,31.17307996749878,4.280024434147037,43.31456732749939,4.265694090199194,43.31466722488403,4.265694090199194,260.20704197883606,4.258505027340212,699.5930242538452,4.2500391025147195,1049.5823049545288,4.246210130528158,1454.2374756336212,4.2418723022213625,,,,,,,,,,,,,,,,,,,,,,,,
48,40,5,6,-1,5,10,1800.4542417526245,4.368900761788906,2.6394362449645996,4.391392846673752,6.731710910797119,4.391392846673752,60.37963557243347,4.383938268513184,315.2103533744812,4.379216134209498,504.9189794063568,4.377281947805385,1176.5117497444153,4.3758811651425376,1608.1029169559479,4.368900761788906,,,,,,,,,,,,,,,,,,,,,,,,
49,40,5,6,-1,5,10,1800.493970155716,4.1124045673393095,8.774991512298584,4.198417819427525,12.54905080795288,4.128402028276228,12.54914665222168,4.128402028276228,64.77034187316895,4.1246807566412285,187.9985773563385,4.120910926811201,283.16488552093506,4.117046120447312,462.58931064605713,4.114341606575891,1419.8098838329315,4.113340311727893,1583.7569015026093,4.1124045673393095,,,,,,,,,,,,,,,,,,,,
50,40,5,6,-1,5,10,1800.214229106903,3.8053755940129115,40.472363233566284,3.874753725844422,56.116355657577515,3.874753725844422,98.22401690483093,3.8728703321193785,120.44775128364563,3.8263103751387493,729.7470438480377,3.8098669974192694,1680.228234052658,3.8053755940129115,,,,,,,,,,,,,,,,,,,,,,,,,,
51,40,5,6,-1,5,10,1800.2416009902954,3.9352972244109705,3.366673707962036,3.9352972244109705,16.22988533973694,3.9352972244109705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,40,5,6,-1,5,10,1800.5848178863525,4.102383485486702,12.081757545471191,4.202617822433821,25.3258695602417,4.178613893453516,25.32597327232361,4.178613893453516,111.39755725860596,4.153944742834555,195.2148711681366,4.148449709333497,233.3102457523346,4.139063322532059,249.0536127090454,4.128149712311303,493.51416516304016,4.122593320556362,724.2373776435852,4.102383485486702,,,,,,,,,,,,,,,,,,,,
53,40,5,6,-1,5,10,1800.185642004013,4.207492871106065,6.203478813171387,4.227580055378965,15.501279592514038,4.227580055378965,104.44000482559204,4.218326708343037,1464.5494220256805,4.207492871106065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,40,5,6,-1,5,10,1800.3668911457062,3.9805091476723122,15.226633787155151,4.110874161107275,38.314921140670776,4.110874161107275,55.92707538604736,4.019243806869318,506.3548219203949,4.00654526705137,677.7203748226166,3.9994614351669635,1734.7351605892181,3.9805091476723122,,,,,,,,,,,,,,,,,,,,,,,,,,
55,40,5,6,-1,5,10,1800.1424279212952,4.240810394722118,4.9980628490448,4.291039096411168,6.871340274810791,4.291039096411168,49.09819436073303,4.2742995649165,52.10479927062988,4.250071006481012,73.97804665565491,4.249131367978446,106.54748296737671,4.246184213786599,417.0002944469452,4.2461429677998845,517.5484824180603,4.244859221262335,962.4830377101898,4.242155696101109,1195.193508386612,4.241841374787705,1547.6569981575012,4.2409037273030865,1558.6785728931427,4.240810394722118,,,,,,,,,,,,,,
56,40,5,6,-1,5,10,1800.7202987670898,3.9564125228462634,40.373425006866455,4.093225463994596,56.949538230895996,4.093225463994596,69.96252536773682,3.9705127896035113,1250.2904262542725,3.9600617552270143,1797.062905550003,3.9564125228462634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,40,5,6,-1,5,10,1800.1068947315216,3.9194322587066077,4.917288780212402,3.9509499768518603,14.549734115600586,3.9509499768518603,409.22141313552856,3.945216453071433,1366.9965336322784,3.937071257005724,1394.8269708156586,3.9194322587066077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,40,5,6,-1,5,10,1800.1695222854614,4.186379918250368,4.3599793910980225,4.2219997182022695,6.085608005523682,4.2219997182022695,16.21380043029785,4.200677611028048,77.49155855178833,4.187923768918444,117.02168893814087,4.187851464999546,368.5560863018036,4.187417986836446,1788.8571379184723,4.186379918250368,,,,,,,,,,,,,,,,,,,,,,,,
59,40,5,6,-1,5,10,1800.6362931728363,3.9526321627999677,4.389824151992798,4.008260879432244,9.363600015640259,4.008260879432244,95.19392466545105,4.007517755329018,158.0389542579651,3.9526321627999677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,40,5,6,-1,5,10,1800.4190933704376,3.936085988719581,40.66814136505127,3.9755491215540673,115.7149109840393,3.9755491215540673,259.2902512550354,3.9747246265375105,508.93744444847107,3.9459874005208153,1697.2024393081665,3.936085988719581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,40,5,6,-1,5,10,1800.2141723632812,4.001977640292027,6.300516605377197,4.128894567036291,17.244482278823853,4.102704531720998,17.244585275650024,4.102704531720998,30.50439214706421,4.090513227938658,50.09121060371399,4.074178569814294,53.433268547058105,4.057288247808066,67.12228274345398,4.040653399652407,106.84199094772339,4.031445021457038,128.62445211410522,4.009720313501555,509.4660315513611,4.008585137438338,841.6184651851654,4.008487748115163,919.1940479278564,4.004893413532056,1374.1536586284637,4.001977640292027,,,,,,,,,,,,
62,40,5,6,-1,5,10,1800.473705291748,3.832556335516765,51.625596046447754,3.9606901958815564,92.12108635902405,3.8996946814565603,92.12118601799011,3.8996946814565603,392.8364372253418,3.88607317181133,562.8254101276398,3.876389108099019,664.8749582767487,3.8708085508566317,1009.2031135559082,3.842206185358257,1322.8894176483154,3.832556335516765,,,,,,,,,,,,,,,,,,,,,,
63,40,5,6,-1,5,10,1800.10995221138,3.891871312844632,28.249242305755615,4.010517983364556,42.14851927757263,3.9911980092196764,42.148621797561646,3.9911980092196764,150.83204245567322,3.990793922642327,156.0146062374115,3.9794184279380103,221.73390364646912,3.9783402227313767,412.7105162143707,3.915142608668833,534.7075321674347,3.909228801653903,1115.3813252449036,3.891871312844632,,,,,,,,,,,,,,,,,,,,
64,40,5,6,-1,5,10,1800.1963653564453,4.249480518134474,4.445359230041504,4.406074324375619,15.093934535980225,4.370706832045842,15.094035863876343,4.370706832045842,20.706504344940186,4.35356683502927,33.358198165893555,4.3434368322611085,47.824411392211914,4.32585677936478,50.17433452606201,4.311019112736198,58.220726013183594,4.279060545787728,288.479695558548,4.274504052010996,395.68686413764954,4.2743211378814,640.5451064109802,4.254250163869135,1271.212415933609,4.251618868872483,1751.4318823814392,4.249480518134474,,,,,,,,,,,,
65,40,5,6,-1,5,10,1800.612867116928,4.170738451711843,6.733584880828857,4.342288961299941,10.821866273880005,4.240685857654111,10.82199478149414,4.240685857654111,30.996015787124634,4.207704997035821,54.71301579475403,4.2016522186707554,62.27563166618347,4.20138051426494,133.72772359848022,4.198151155573174,148.76176118850708,4.185483782473031,691.4199135303497,4.177525586850926,1700.1554279327393,4.170738451711843,,,,,,,,,,,,,,,,,,
66,40,5,6,-1,5,10,1800.814558506012,4.187379926099509,8.562311172485352,4.285874655173416,27.84102725982666,4.285874655173416,123.41916751861572,4.232055233473463,223.66072511672974,4.23108199113341,230.18571615219116,4.197749794400543,317.9410333633423,4.191084754444578,1746.3588740825653,4.187379926099509,,,,,,,,,,,,,,,,,,,,,,,,
67,40,5,6,-1,5,10,1800.450353860855,4.14639764367776,10.688555002212524,4.24708933981778,19.015032291412354,4.240055397946999,19.015127658843994,4.240055397946999,47.11030960083008,4.149579869819928,562.3747141361237,4.14639764367776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,40,5,6,-1,5,10,1800.7988533973694,4.013969815214305,6.473989009857178,4.083554557891869,18.7762668132782,4.083554557891869,31.73823118209839,4.064733074738855,57.76750349998474,4.050964994465306,94.79244637489319,4.045865920877016,273.5421359539032,4.034310140508754,433.57959055900574,4.019272824051233,1064.911031961441,4.013969815214305,,,,,,,,,,,,,,,,,,,,,,
