inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32,time_33,obj_33,time_34,obj_34,time_35,obj_35,time_36,obj_36,time_37,obj_37,time_38,obj_38,time_39,obj_39,time_40,obj_40,time_41,obj_41,time_42,obj_42,time_43,obj_43,time_44,obj_44,time_45,obj_45,time_46,obj_46,time_47,obj_47,time_48,obj_48,time_49,obj_49,time_50,obj_50,time_51,obj_51,time_52,obj_52,time_53,obj_53,time_54,obj_54,time_55,obj_55,time_56,obj_56,time_57,obj_57,time_58,obj_58,time_59,obj_59,time_60,obj_60,time_61,obj_61,time_62,obj_62,time_63,obj_63,time_64,obj_64
44,10,4,4,40,5,10,1800.0414237976074,-2.1764743940691273,0.7645130157470703,-1.6380827253263492,1.5833089351654053,-1.6492546598868587,2.0869338512420654,-1.6945110545276747,3.4345030784606934,-1.6945110545276747,4.8017754554748535,-1.8180120417926466,6.178791522979736,-1.8983370758200473,15.973860502243042,-1.9123526932523205,16.47261953353882,-1.9154186728278544,29.954838037490845,-1.9463325526086421,49.67488503456116,-1.9493000260318896,50.73392581939697,-1.950204457841246,86.58463025093079,-1.952767508251264,95.66193294525146,-1.959485017312329,120.52479243278503,-1.9626228540145025,142.76051259040833,-1.9735519470446583,145.8524580001831,-1.980895272880558,208.2984094619751,-2.0086671938641008,238.43558073043823,-2.0339221150300824,312.5886335372925,-2.08706262950645,406.8191089630127,-2.105435067196647,429.4747431278229,-2.1278150387593557,430.88131737709045,-2.1278223674457704,459.72253251075745,-2.128001950746101,465.656546831131,-2.1281432478243794,478.29392862319946,-2.1286694481451103,495.5432062149048,-2.1287699268550853,496.71906638145447,-2.128839369128117,497.91250014305115,-2.129386793019216,507.2311580181122,-2.1294027696470623,563.9525184631348,-2.129447964885733,564.319447517395,-2.1294732676180974,586.4172985553741,-2.1295009898629806,589.4166445732117,-2.135663508431417,769.6638770103455,-2.138612117784894,772.2788314819336,-2.1435661374667787,947.5583317279816,-2.143838291483999,1071.808516740799,-2.1440766237920434,1091.1004149913788,-2.1521324023786534,1146.5412511825562,-2.1672412151676363,1179.209558725357,-2.174000492196922,1284.3794181346893,-2.1750792980254445,1378.733672618866,-2.175108839003236,1378.9009857177734,-2.1754566587243387,1449.3699262142181,-2.1763805387416673,1709.8138644695282,-2.1764743940691273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,10,4,4,40,5,10,1578.8196539878845,-2.7738615972779352,0.6643462181091309,-1.373535110408713,1.5228514671325684,-2.3572941440425796,2.3205373287200928,-2.3572941440425796,4.6729207038879395,-2.5000733868023803,7.493528127670288,-2.518138901162755,11.122727870941162,-2.536234579221136,11.657066106796265,-2.5635000964406705,14.728384971618652,-2.5637136553938307,16.454785346984863,-2.563863107677466,17.333561658859253,-2.563904963656464,18.647101402282715,-2.5640812764940604,23.50909733772278,-2.66557507933007,43.636820793151855,-2.688552888000683,77.23443388938904,-2.6894566971711704,130.98036742210388,-2.7021173119618793,139.77971196174622,-2.7052891172871534,153.17527270317078,-2.71812745445196,158.00637245178223,-2.7222632971438347,175.7274510860443,-2.7590800204350185,203.79329466819763,-2.7612327795143528,261.8668944835663,-2.7710480796131924,368.13718914985657,-2.772562257036154,433.2305977344513,-2.773172668354431,478.01593828201294,-2.773197021265006,562.3132379055023,-2.7736104393706134,581.0716116428375,-2.7736574397910783,596.017974615097,-2.7737511731339084,697.4434645175934,-2.7737597322115124,713.4030451774597,-2.7737890847053808,731.04896235466,-2.7738075052457725,764.1385354995728,-2.773811777231953,817.7670774459839,-2.773811891042953,845.6053318977356,-2.773838668846458,914.4878299236298,-2.773840661848498,1117.023386478424,-2.7738609028362196,1317.5847289562225,-2.7738615972779352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,10,4,4,40,5,10,1800.1326959133148,-1.8350986457502787,0.8155272006988525,-1.2196112883738492,1.2663617134094238,-1.4611647683393099,3.3499162197113037,-1.4611647683393099,5.329716682434082,-1.6849078494778253,5.752096891403198,-1.7003079331734425,18.51183581352234,-1.7064527743821838,38.557875871658325,-1.7082135133520318,41.630117416381836,-1.7121837559630335,51.078237533569336,-1.716943562873326,83.36022424697876,-1.7224928838396933,97.49237251281738,-1.782423448517348,193.04853200912476,-1.785476894459613,220.39555644989014,-1.8078576235896517,490.9404294490814,-1.8082804692276402,590.1846632957458,-1.8099272269741027,732.3391482830048,-1.8101805910450839,748.9497761726379,-1.8181318017301586,759.4469888210297,-1.8241290755273276,1231.6006138324738,-1.8249242153404113,1518.2860436439514,-1.8341559972357102,1574.8943548202515,-1.8349176659801194,1798.1560671329498,-1.8350986457502787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,10,4,4,40,5,10,1800.150779247284,-3.1933513344725792,0.8369977474212646,-2.4867997048415202,1.6807403564453125,-2.5834272827262583,2.3033931255340576,-2.5834272827262583,3.485413074493408,-2.763031392251189,5.220152139663696,-2.786112404442086,6.909437417984009,-2.834950911749431,7.867168664932251,-2.871090118476956,16.213003635406494,-2.919115626110913,33.35330557823181,-2.9406838689442916,36.29660749435425,-3.0200459958138235,36.91436290740967,-3.1099692871086613,94.62255358695984,-3.1123599001866786,155.72890043258667,-3.1128395152440014,175.13638520240784,-3.127362754066957,230.6048822402954,-3.1366109179628854,414.1811535358429,-3.164033277067773,522.1686716079712,-3.1883242327423718,809.4920058250427,-3.189317837124174,1230.8534927368164,-3.1933513344725792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,10,4,4,40,5,10,1800.0487456321716,-4.031691650678862,2.2920360565185547,-3.1181955025049186,6.111055612564087,-3.195225539734268,6.111132383346558,-3.195225539734268,10.862346649169922,-3.25796170787904,16.853503942489624,-3.4485587445026,20.41467595100403,-3.5773330324992747,26.649826526641846,-3.6129139497232727,26.885737419128418,-3.6889811128917356,73.37896132469177,-3.737813733602139,74.5347261428833,-3.7467328951249583,74.93019700050354,-3.7586737963999157,75.37920904159546,-3.855181128297571,193.6092209815979,-3.8759039049459654,336.63444328308105,-3.8867244764847544,350.3617842197418,-3.9148806415583457,411.28846168518066,-3.9535353016004215,609.1545717716217,-4.007400441642004,1254.156001329422,-4.008481338587948,1455.076807975769,-4.01279761658262,1786.9549045562744,-4.031691650678862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,10,4,4,40,5,10,1800.0970194339752,-2.8021455026434685,0.9440536499023438,-2.0299990503828607,1.2589046955108643,-2.242323126461434,2.9326322078704834,-2.4571786735025163,2.932710886001587,-2.4571786735025163,5.270236968994141,-2.473891978881712,6.240133762359619,-2.5540169098170975,11.3541419506073,-2.6301484796149612,38.94424772262573,-2.6622613573866296,111.97975492477417,-2.681941266491839,237.14086842536926,-2.6897354530311253,389.79859805107117,-2.7161163402205597,440.89222741127014,-2.737736847743908,541.5952169895172,-2.7414107629381568,704.0403356552124,-2.7423925108938003,822.8322150707245,-2.7674555423802705,1021.3904323577881,-2.7679153313256397,1338.919427871704,-2.7734801734381085,1489.2641806602478,-2.8021455026434685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,10,4,4,40,5,10,1800.0750572681427,-3.9595370079517553,0.8093550205230713,-2.0256521607452207,1.270721673965454,-3.0204636257249904,3.1714422702789307,-3.0939121606401057,3.1715166568756104,-3.0939121606401057,5.4046313762664795,-3.4503720665418833,5.578007936477661,-3.4892004647069332,6.501757621765137,-3.5187106416109484,21.837509870529175,-3.543165703647207,22.788712739944458,-3.5646283094159443,24.188555240631104,-3.580496958547189,30.7530415058136,-3.627094868019812,36.28604555130005,-3.7091271751793,39.23097515106201,-3.825771665477435,120.2322940826416,-3.83149431291409,178.21863222122192,-3.834162801896298,234.29007244110107,-3.88523602597599,413.12810373306274,-3.936465168718261,1022.4593262672424,-3.9595370079517553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,10,4,4,40,5,10,1800.1187689304352,-3.290816714035893,1.4639880657196045,-1.7400779544708362,1.7933790683746338,-2.6441453280744787,4.062096834182739,-2.6441453280744787,5.931274175643921,-2.886500675611443,8.588220119476318,-2.957467759487735,26.937546730041504,-2.9816450817340656,33.09722089767456,-2.985952309458345,39.09559440612793,-3.000457674976932,89.35050773620605,-3.003577319469454,104.30973720550537,-3.045130059596277,109.47048377990723,-3.0777561938427542,193.25987267494202,-3.0960023005624104,225.1669909954071,-3.0967314652602296,227.1183943748474,-3.1091836309196066,231.00292587280273,-3.123683431102839,238.44092297554016,-3.170890181675816,372.77720046043396,-3.2185805285581446,388.1618490219116,-3.2267890313565606,523.1925117969513,-3.2384365179568677,532.5493836402893,-3.242025027884485,651.9085874557495,-3.244335226103134,659.783200263977,-3.2448264490309096,688.7426202297211,-3.245168558663296,706.7232985496521,-3.245740152737701,732.581805229187,-3.2466313589263693,812.1895294189453,-3.2466972632473237,868.8630816936493,-3.2552343629839218,908.4818711280823,-3.2556898809946233,961.6837115287781,-3.2560572718600356,981.4179217815399,-3.2570933803841235,996.3305552005768,-3.263515937361988,1004.2937488555908,-3.264422952288903,1031.342588186264,-3.2666239211430024,1118.269920349121,-3.273528603389556,1121.090633392334,-3.273725861218545,1174.962782382965,-3.2834736002595246,1342.1446948051453,-3.29050238961448,1687.7585945129395,-3.2906160305300927,1689.8917009830475,-3.29062896658822,1747.693214416504,-3.290816714035893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,10,4,4,40,5,10,1800.0165605545044,-3.381146667213231,1.2398428916931152,-1.7183138790881705,1.711275339126587,-2.752572334079285,3.5185370445251465,-2.9055802410320672,4.1376731395721436,-2.9055802410320672,5.692421913146973,-2.979857461726995,6.8464765548706055,-3.0189857928247066,8.799503564834595,-3.0696380613077996,23.581121921539307,-3.105686418837441,31.191920518875122,-3.122812301361302,44.46191906929016,-3.2211796309055423,108.87830400466919,-3.2817706685380332,280.37790179252625,-3.313705723801604,377.11917662620544,-3.330278704596863,439.6161208152771,-3.3733933119905846,770.775012254715,-3.376907583840211,809.7684166431427,-3.3785345706784966,869.3407468795776,-3.381146667213231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,10,4,4,40,5,10,1800.0966796875,-3.28168919784808,0.9617047309875488,-2.531523913288516,2.472363233566284,-2.78461102588858,2.9643077850341797,-2.78461102588858,4.612703561782837,-2.8801427937236195,9.912878274917603,-2.956000531116434,17.918673515319824,-2.9705229245862053,19.81019401550293,-3.030457499325356,27.306582927703857,-3.0999689075261383,39.033644676208496,-3.1003181724527002,43.76810336112976,-3.100354782554916,50.19332695007324,-3.1064880245579594,62.36035656929016,-3.153235354936246,75.02813005447388,-3.1614528242277875,93.55502510070801,-3.1628167170229076,134.33614039421082,-3.2226279228052945,322.2074885368347,-3.222679229947144,398.0368113517761,-3.2477658633169626,535.2322244644165,-3.2478330014544357,543.6456756591797,-3.2549134984359696,1609.5955300331116,-3.255215823194512,1675.995670557022,-3.28168919784808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,10,4,4,40,5,10,1800.0267879962921,-3.7044325516457954,0.9379327297210693,-3.006489658184898,3.546806812286377,-3.006489658184898,6.533008813858032,-3.1676041564997712,31.60435175895691,-3.2845993606130075,34.8537495136261,-3.347125840493705,54.97890591621399,-3.3489714116956453,57.10043287277222,-3.349931841872079,80.1150131225586,-3.4191360605975043,88.35625052452087,-3.4219269830771184,113.35425996780396,-3.4412340780284687,138.0088448524475,-3.441915054870552,144.5034692287445,-3.4892346897633812,162.1798598766327,-3.5007559791785337,427.91857051849365,-3.505328753050691,459.14728116989136,-3.5256806009323225,495.11489486694336,-3.563020336574839,654.5589656829834,-3.602735087930265,760.5843110084534,-3.6415740972523123,1161.2629430294037,-3.7036952405733006,1746.4789209365845,-3.7044325516457954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,10,4,4,40,5,10,1800.0078856945038,-2.615695183005413,0.8912229537963867,-2.1738036569140338,3.1140244007110596,-2.1738036569140338,6.422647476196289,-2.340805320455751,11.039069414138794,-2.4064679231138295,21.882352352142334,-2.4223947589613606,23.814074993133545,-2.4922162026631067,48.26500654220581,-2.5077118198973305,68.85458660125732,-2.5450666590031137,149.1683144569397,-2.5492517225786235,229.7052927017212,-2.557748924635707,247.75280141830444,-2.576550484578976,344.4783787727356,-2.580690327109232,345.44393396377563,-2.599026758217098,550.3834192752838,-2.60115113817862,560.3707656860352,-2.604667311382798,1255.244323015213,-2.615695183005413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,10,4,4,40,5,10,1800.0290055274963,-3.735979024575844,0.9519777297973633,-3.1016625993952704,3.103501081466675,-3.1016625993952704,9.620558023452759,-3.3032320094872563,11.64172911643982,-3.4594108872661065,12.113229513168335,-3.4605153335337238,12.471883296966553,-3.461673892990776,33.86247491836548,-3.4898697955112663,71.03778052330017,-3.551521704076512,192.8359100818634,-3.6003872579090963,417.95916295051575,-3.6174455941784878,618.1823143959045,-3.640780743117707,621.5414109230042,-3.658236487264329,714.2937653064728,-3.6920186960938186,728.6845474243164,-3.696593246257003,739.3131880760193,-3.709253146337005,856.6732547283173,-3.7278231115151303,1188.3082721233368,-3.735979024575844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,10,4,4,40,5,10,1800.0184993743896,-3.3937281853454655,1.0150656700134277,-2.598530858737478,2.0756263732910156,-2.8360044098894366,6.4915173053741455,-2.8360044098894366,10.654633045196533,-2.8620348603325034,12.037930011749268,-3.0814092479815836,15.530936002731323,-3.1636266630452656,42.807880878448486,-3.16533695401106,48.01963186264038,-3.201091822006367,53.704928159713745,-3.2044686675390475,64.72768974304199,-3.208463509488004,66.84859418869019,-3.2296396343833487,83.34209156036377,-3.28221030224316,85.2006106376648,-3.3095789698467497,168.4149341583252,-3.3095789888316918,260.29428696632385,-3.311334848863316,358.3347625732422,-3.319796002853946,363.20603585243225,-3.3519204544660637,601.1137094497681,-3.3532256501081443,736.9545149803162,-3.383129479796054,1464.160748243332,-3.3868671186757506,1488.9845292568207,-3.3937281853454655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,10,4,4,40,5,10,1800.0050585269928,-4.042079820575592,0.945408821105957,-2.0032687466624455,1.6981210708618164,-2.699571073519328,2.6476380825042725,-3.446091686934901,3.229414224624634,-3.446091686934901,8.584255933761597,-3.4800744886793327,20.850159645080566,-3.5058830061771,21.257066011428833,-3.6035130328256955,29.207118272781372,-3.6404827737750853,38.16691732406616,-3.6703240899816785,57.03151297569275,-3.6732969205802184,60.82223963737488,-3.6939223699763524,88.63779807090759,-3.729310623051969,106.28053140640259,-3.7437541124666054,224.58045411109924,-3.756992723447642,283.40007734298706,-3.918710496068573,934.8124611377716,-3.964308955722864,1276.859855890274,-3.99555372174736,1481.874752998352,-3.998389635444783,1747.665507555008,-4.042079820575592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,10,4,4,40,5,10,1800.038907289505,-3.2594007846079984,1.2201495170593262,-2.3567340040547045,1.4874582290649414,-2.4154638286297225,4.230605840682983,-2.4154638286297225,5.516995668411255,-3.0673704457739124,7.796409368515015,-3.0689078532659653,14.81829309463501,-3.0875544864855593,29.641880750656128,-3.0935393513367293,51.032395124435425,-3.099775019514937,69.04897093772888,-3.1088655283631743,76.35000967979431,-3.1333059395616125,207.03803992271423,-3.1977214362899846,379.9002802371979,-3.202237467543156,547.7241599559784,-3.2179588700489687,597.8151423931122,-3.227071344394702,658.8244009017944,-3.229964879248378,878.4438695907593,-3.231825783138824,1370.2914242744446,-3.2347582492675815,1663.7448813915253,-3.2594007846079984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,10,4,4,40,5,10,1800.0180892944336,-3.1583745562854233,0.8955371379852295,-2.5644829837766383,2.4181106090545654,-2.5644829837766383,4.125356912612915,-2.8957246273462913,6.851216793060303,-2.8963461325413222,19.4612774848938,-2.898855926032968,32.195401668548584,-3.0121569047711554,67.14196062088013,-3.0264503576817816,73.15762233734131,-3.0611486267700685,100.62867379188538,-3.061161415834482,129.15643167495728,-3.0902727468930853,144.5178394317627,-3.090507028428914,163.53169512748718,-3.0918439348060693,249.11854791641235,-3.0919841067803855,298.08513164520264,-3.109790596767607,417.6963701248169,-3.1264716465367184,500.6204581260681,-3.1438652477237663,1174.0488953590393,-3.144301121148473,1353.444257736206,-3.1459208950563866,1401.5362567901611,-3.146176384498765,1534.6555335521698,-3.1583745562854233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,10,4,4,40,5,10,1800.0820090770721,-3.825950190651754,0.8316488265991211,-2.623893200256859,1.72654128074646,-2.7091313232075924,2.3962316513061523,-2.7091313232075924,3.3246724605560303,-2.9831230057363722,5.605967283248901,-3.366495181913217,9.22750973701477,-3.3968442028922,9.897175550460815,-3.435291257094363,10.471632719039917,-3.4374785176116793,14.059640884399414,-3.521261619631234,43.94323444366455,-3.5526141504490645,55.52115607261658,-3.643623330586386,59.72682452201843,-3.64415075060605,76.37293148040771,-3.6472165308002675,163.71599125862122,-3.686076355324654,181.73126244544983,-3.701510070322832,193.86305022239685,-3.7163891323880227,277.8233804702759,-3.719487865007544,298.8223774433136,-3.7350038149637714,467.5630340576172,-3.7411372121922244,516.5414915084839,-3.7494679886376514,619.5876553058624,-3.7602619873389287,946.5446903705597,-3.7845811319443223,1048.408658027649,-3.792640700183393,1316.7589790821075,-3.8225339545219357,1586.9335646629333,-3.8252430319961253,1758.0289738178253,-3.825950190651754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,10,4,4,40,5,10,1800.0646197795868,-2.70744594463591,1.4031143188476562,-1.3523881270523146,1.8555855751037598,-2.1454683736112563,3.6937344074249268,-2.1454683736112563,5.32156229019165,-2.504734210075651,21.193065881729126,-2.5382188883442653,23.52698826789856,-2.538638751759505,36.49117994308472,-2.5467417390245295,68.28553771972656,-2.5580976835872815,75.63046002388,-2.608384017941659,183.2629783153534,-2.6252660802934233,245.95641350746155,-2.6625801976132424,316.85639452934265,-2.676001745739542,555.9054026603699,-2.67858961892647,689.2204294204712,-2.6962951621880302,1661.7702221870422,-2.70744594463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,10,4,4,40,5,10,1800.0492296218872,-4.120411136478642,1.8080813884735107,-2.716212505507156,2.8043837547302246,-2.7366007768360197,3.74554705619812,-3.192721834378004,3.8900489807128906,-3.458888922250969,5.356722831726074,-3.458888922250969,6.744899272918701,-3.4652759602486594,7.971421718597412,-3.616191969144965,10.804186344146729,-3.6371639114290324,19.007009983062744,-3.646543429716655,34.0728759765625,-3.6560071981773272,41.258174419403076,-3.799543447757417,54.87249255180359,-3.8427360458399695,74.37901091575623,-3.889685128550576,108.79655504226685,-4.042129752466006,460.89704847335815,-4.100968858992441,1591.8845491409302,-4.111593240691733,1601.0444960594177,-4.120411136478642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,10,4,4,40,5,10,1800.0300855636597,-2.5676810304422344,1.3524408340454102,-1.3448555429920532,2.5325329303741455,-1.7967653802436783,3.06795597076416,-1.9992895589231336,3.313060760498047,-2.0563931823195585,3.680403709411621,-2.0563931823195585,6.229397296905518,-2.2222119041034682,8.338866949081421,-2.2658618928338994,13.501173496246338,-2.3663988726208327,34.81507897377014,-2.4100180649839946,54.04357385635376,-2.4226285674703547,60.862019300460815,-2.47302616742796,127.55609369277954,-2.478647237734885,134.1163010597229,-2.4786811002466433,158.43555307388306,-2.4984498175968577,282.8278374671936,-2.499205965615989,332.4838755130768,-2.499942100908049,358.82990288734436,-2.512853549786473,503.7562925815582,-2.5187588312677156,610.2687253952026,-2.562550473087965,1310.6009249687195,-2.5647876207167304,1445.5710320472717,-2.5676810304422344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
